"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MGAT4B1",0.0059442394551992,0.436129714131584,0.158,0.121,1,6,"MGAT4B"
"GSK3B",0.00242557648486959,0.435169680799611,0.263,0.218,1,6,"GSK3B"
"SCRN11",0.00161481318473995,0.434816607613085,0.172,0.13,1,6,"SCRN1"
"TRIM56",0.000930587164869291,0.434710831223013,0.201,0.151,1,6,"TRIM56"
"ADGRG12",0.000384478124906618,0.434651664598486,0.203,0.149,1,6,"ADGRG1"
"PIK3C2A",0.00292579068226229,0.433333410722241,0.158,0.114,1,6,"PIK3C2A"
"MPRIP",0.000232861326849805,0.431512022809168,0.184,0.127,1,6,"MPRIP"
"TNRC18",0.00011575953875098,0.43099810295016,0.138,0.087,1,6,"TNRC18"
"RP11-54H7.41",0.000595142391838379,0.42902077443678,0.102,0.062,1,6,"RP11-54H7.4"
"HSPA13",0.00242012376130399,0.428224175137954,0.119,0.079,1,6,"HSPA13"
"ZNF562",0.000564646022002555,0.426300072116206,0.119,0.075,1,6,"ZNF562"
"PPP4R11",0.00866584003845929,0.426092454065068,0.164,0.127,1,6,"PPP4R1"
"LDLR2",1.81679551709565e-06,0.423310098666906,0.172,0.103,0.0385851031920774,6,"LDLR"
"TRA2A",0.00790059873279928,0.422738779868754,0.249,0.209,1,6,"TRA2A"
"REV1",0.00858364948899422,0.422448684106418,0.153,0.116,1,6,"REV1"
"LAMC1",4.39806679063349e-05,0.421091953661818,0.147,0.092,0.93406142499474,6,"LAMC1"
"NF21",5.94658114618005e-05,0.42100118769872,0.184,0.124,1,6,"NF2"
"YES1",0.00372277580434531,0.420349715021457,0.155,0.115,1,6,"YES1"
"BMPR2",0.000500989434613104,0.419973000559228,0.167,0.117,1,6,"BMPR2"
"ATP9A1",1.05888877638409e-05,0.419715016312606,0.107,0.057,0.224886798328453,6,"ATP9A"
"SAMD4B",0.00304747367183532,0.418830406134422,0.124,0.086,1,6,"SAMD4B"
"KRT801",0.00417662624397988,0.418420671716265,0.141,0.104,1,6,"KRT80"
"PDPR",4.37768986710772e-05,0.417426406277394,0.172,0.112,0.929733773976337,6,"PDPR"
"HNRNPU-AS1",2.56482516078577e-11,0.417381100233303,0.124,0.048,5.44717567647682e-07,6,"HNRNPU-AS1"
"SYVN1",0.00686460534678448,0.416277040844093,0.186,0.147,1,6,"SYVN1"
"ATP6V0A11",6.08246569939319e-06,0.415400042170273,0.133,0.074,0.129179406523712,6,"ATP6V0A1"
"KIAA0907",0.00108887342951003,0.41536734707876,0.124,0.081,1,6,"KIAA0907"
"ST51",1.98563184306119e-05,0.415363282035081,0.133,0.077,0.421708490829336,6,"ST5"
"ZNF91",9.53322915667539e-05,0.415279408992372,0.144,0.089,1,6,"ZNF91"
"EPHB21",0.000376912639811051,0.413813238996253,0.116,0.072,1,6,"EPHB2"
"B4GALT51",0.00288586593460299,0.413529837570807,0.158,0.118,1,6,"B4GALT5"
"CELSR2",2.03710438732176e-13,0.413360925637497,0.116,0.04,4.32640229779396e-09,6,"CELSR2"
"URB1",0.00017638788498337,0.41335155832739,0.105,0.06,1,6,"URB1"
"HERC61",0.00208366567635704,0.41298161846205,0.144,0.102,1,6,"HERC6"
"MIR181A1HG",3.40074594063061e-08,0.412844960021083,0.124,0.058,0.000722250422871129,6,"MIR181A1HG"
"HEXA",0.000344566091977768,0.411437276538592,0.161,0.11,1,6,"HEXA"
"NME7",0.0084966919734623,0.410802183366305,0.116,0.082,1,6,"NME7"
"POF1B1",0.000106090125806265,0.41079168896974,0.11,0.064,1,6,"POF1B"
"ATP11A1",1.03921241135738e-05,0.410203740878325,0.144,0.085,0.220707931924081,6,"ATP11A"
"GLS",0.000217396665694945,0.409952160888249,0.209,0.148,1,6,"GLS"
"GK5",0.000109439729427143,0.409308860315316,0.102,0.056,1,6,"GK5"
"RAB3GAP1",0.000665344618826658,0.409126812648866,0.203,0.147,1,6,"RAB3GAP1"
"CCDC241",6.86709549259248e-05,0.409060302717738,0.116,0.067,1,6,"CCDC24"
"SERPINA12",8.47282458600909e-48,0.406902426928644,0.698,0.352,1.79945848557661e-43,6,"SERPINA1"
"KDM5A",0.00102612543048744,0.406444560842765,0.316,0.262,1,6,"KDM5A"
"TFF21",0.00442947921853873,0.405142571481378,0.147,0.106,1,6,"TFF2"
"HSPG2",1.96619016595771e-14,0.404712333627162,0.268,0.138,4.17579467446098e-10,6,"HSPG2"
"WFS11",0.000210624478917539,0.404494072004537,0.141,0.092,1,6,"WFS1"
"SHROOM11",0.000226234941129502,0.404174591718985,0.116,0.07,1,6,"SHROOM1"
"GOLGA8A",5.48334370683024e-24,0.403575851057759,0.124,0.029,1.16455253645661e-19,6,"GOLGA8A"
"BMP11",4.40585468607362e-05,0.403086659472278,0.127,0.075,0.935715418228316,6,"BMP1"
"CEP170B",3.48251029221897e-05,0.402280838532102,0.105,0.057,0.739615535861465,6,"CEP170B"
"ULK1",1.42561635175877e-06,0.401667384514535,0.105,0.05,0.0302772400786527,6,"ULK1"
"EDEM3",0.00136964974439297,0.400536706538989,0.223,0.175,1,6,"EDEM3"
"ARRDC41",0.00157668511095885,0.399715495695953,0.121,0.082,1,6,"ARRDC4"
"TRPM41",0.00863106409587255,0.399345048748403,0.102,0.07,1,6,"TRPM4"
"AFAP1",0.00633856869772577,0.39907912643111,0.116,0.081,1,6,"AFAP1"
"MICAL2",9.7062428310107e-05,0.397829451815487,0.169,0.111,1,6,"MICAL2"
"WDFY3",2.33892959289478e-05,0.397766506084475,0.113,0.062,0.496741866938992,6,"WDFY3"
"FNBP1L1",0.000716611198897302,0.397625826044081,0.155,0.109,1,6,"FNBP1L"
"PIGG",1.9070484593526e-08,0.397405761480688,0.169,0.089,0.000405018951797305,6,"PIGG"
"MYO19",0.000985654175034961,0.395786644172607,0.133,0.089,1,6,"MYO19"
"WLS1",0.00180876168141095,0.395708582515886,0.13,0.09,1,6,"WLS"
"PLEKHG61",0.000406880450581947,0.395500711098717,0.105,0.063,1,6,"PLEKHG6"
"TAPBP",0.00669775765714496,0.394872466003368,0.503,0.517,1,6,"TAPBP"
"STEAP21",7.79021216021979e-05,0.394696722167465,0.113,0.066,1,6,"STEAP2"
"PHLDB2",7.41528971167492e-05,0.394304117769109,0.105,0.057,1,6,"PHLDB2"
"TRIO",1.31404045161244e-05,0.394300958049501,0.136,0.078,0.27907591111345,6,"TRIO"
"LARP4B",0.00973628170722727,0.394086344642723,0.136,0.1,1,6,"LARP4B"
"WDR59",0.000839665750247744,0.393372675985393,0.116,0.073,1,6,"WDR59"
"FAXDC21",1.35581741884455e-06,0.392534469305923,0.121,0.063,0.0287948503414205,6,"FAXDC2"
"CLIP4",0.000233919245385542,0.392095468541977,0.136,0.085,1,6,"CLIP4"
"ZNF302",0.00163953549021618,0.392063676203104,0.155,0.109,1,6,"ZNF302"
"DLG51",8.60183200536151e-05,0.39198945422777,0.119,0.07,1,6,"DLG5"
"F11R1",0.000255000379471077,0.391815044121595,0.147,0.097,1,6,"F11R"
"PLOD31",0.00314558421321257,0.391245887544416,0.215,0.172,1,6,"PLOD3"
"AP1G1",0.00280093402481808,0.390177093760331,0.22,0.175,1,6,"AP1G1"
"BICD1",0.00134069887269689,0.387348419033037,0.113,0.072,1,6,"BICD1"
"SLC12A71",0.00205260674190492,0.387225308530918,0.13,0.088,1,6,"SLC12A7"
"SPATA201",0.00417921042478837,0.387117235508047,0.178,0.137,1,6,"SPATA20"
"STRA61",0.00124521689128052,0.386575074533171,0.116,0.076,1,6,"STRA6"
"HS2ST11",6.66617203166255e-05,0.38529910974408,0.158,0.101,1,6,"HS2ST1"
"TMX3",0.000953737541554881,0.385202790337361,0.189,0.139,1,6,"TMX3"
"SPTBN21",1.24915887963395e-05,0.384931648313472,0.136,0.079,0.265296362856658,6,"SPTBN2"
"CTSD2",4.10512965410226e-12,0.383852332577975,0.59,0.495,8.71847435938238e-08,6,"CTSD"
"SERPINH11",0.00102721488014348,0.383675739030449,0.218,0.167,1,6,"SERPINH1"
"DDX39B",6.65123625159696e-07,0.383317414172896,0.141,0.074,0.0141258955511416,6,"DDX39B"
"TSC2",0.000229897456478525,0.383061984796052,0.141,0.09,1,6,"TSC2"
"TSPAN61",0.00248842178976144,0.382144765553217,0.13,0.09,1,6,"TSPAN6"
"OGT",0.000402692718351667,0.381893644981676,0.192,0.135,1,6,"OGT"
"ADCY6",7.12152377234248e-07,0.38001186159304,0.105,0.05,0.015124692187701,6,"ADCY6"
"PTK61",5.07685865082623e-05,0.378967709601673,0.136,0.083,1,6,"PTK6"
"ADAM81",0.000973533864942595,0.377548666251256,0.271,0.211,1,6,"ADAM8"
"WHSC1",0.00672707187109004,0.377484196256206,0.124,0.088,1,6,"WHSC1"
"SBF2",0.00381950224027035,0.375965151267356,0.127,0.088,1,6,"SBF2"
"TRRAP",0.000503188485773056,0.375821795103611,0.136,0.086,1,6,"TRRAP"
"FARP1",0.00141267828890683,0.375277279512259,0.113,0.073,1,6,"FARP1"
"SIN3B",0.000737576261533669,0.374712611020156,0.15,0.101,1,6,"SIN3B"
"SLC38A51",0.000445115430044811,0.373055923858613,0.181,0.129,1,6,"SLC38A5"
"PPP1R15B1",0.00109225997788507,0.372857397570986,0.206,0.155,1,6,"PPP1R15B"
"EMC1",3.78329151534911e-05,0.37251622131139,0.144,0.087,0.803495452029843,6,"EMC1"
"KDM5C",0.00216977421162146,0.370548002977644,0.147,0.103,1,6,"KDM5C"
"ZNF75D",3.470587557903e-06,0.369403882127332,0.119,0.062,0.0737083385547439,6,"ZNF75D"
"ERLIN1",0.00165461537359031,0.367809423033208,0.141,0.098,1,6,"ERLIN1"
"CC2D1A",0.0039190860934498,0.36710211986346,0.13,0.091,1,6,"CC2D1A"
"SETD71",0.000941187623084875,0.36674752307522,0.178,0.129,1,6,"SETD7"
"POR1",0.00388779766467659,0.366035229335106,0.223,0.18,1,6,"POR"
"SLC30A7",0.000492990364070339,0.365862255613883,0.189,0.136,1,6,"SLC30A7"
"SRGAP2",0.00782157978443011,0.364113712637487,0.107,0.075,1,6,"SRGAP2"
"CLIP21",0.00891643011293227,0.363519574314815,0.116,0.084,1,6,"CLIP2"
"DCBLD1",7.26447808128123e-05,0.362526597488321,0.116,0.067,1,6,"DCBLD1"
"C3orf52",1.41417703893469e-07,0.36121969104629,0.105,0.047,0.0030034291952895,6,"C3orf52"
"RGP1",8.94189600725057e-05,0.361165348764508,0.164,0.106,1,6,"RGP1"
"RALGAPA2",0.00839089198182294,0.360860129517184,0.144,0.108,1,6,"RALGAPA2"
"WDR11",0.00359911239265563,0.36056401143858,0.136,0.095,1,6,"WDR11"
"KAT2A",0.000120079146923164,0.358696439795107,0.13,0.079,1,6,"KAT2A"
"TAF1C",0.00230943046476223,0.357798311044918,0.119,0.079,1,6,"TAF1C"
"RETSAT1",0.00182241022700329,0.356412512471639,0.136,0.094,1,6,"RETSAT"
"SPTLC1",0.00462988595996179,0.354948317430223,0.192,0.149,1,6,"SPTLC1"
"STX16",0.000354487785432392,0.354724253173872,0.181,0.125,1,6,"STX16"
"PABPC1L",1.103987692237e-09,0.354463500317282,0.107,0.042,2.34464906077293e-05,6,"PABPC1L"
"COL4A3BP1",0.0013652720538977,0.352341135258311,0.206,0.155,1,6,"COL4A3BP"
"TMCC1",0.0012287888687141,0.352195578496865,0.113,0.072,1,6,"TMCC1"
"C1RL",0.00413455207689846,0.352183241851965,0.136,0.096,1,6,"C1RL"
"TARBP1",0.0017471987590072,0.352142883699124,0.11,0.071,1,6,"TARBP1"
"PORCN1",0.00311636268755373,0.352037398299521,0.133,0.092,1,6,"PORCN"
"LAMB1",2.38315833697064e-05,0.35123231241359,0.127,0.073,0.506135167605825,6,"LAMB1"
"SNX19",0.00189518994449175,0.349740296629453,0.136,0.092,1,6,"SNX19"
"AHSA2",5.24342853916675e-05,0.349028923820209,0.113,0.062,1,6,"AHSA2"
"PTGFRN1",3.1411926659825e-05,0.348560470005768,0.113,0.063,0.667126498401362,6,"PTGFRN"
"BCR1",0.000301020526422306,0.348156396020192,0.136,0.087,1,6,"BCR"
"PLEKHN11",8.59522848114072e-05,0.346969172084083,0.107,0.061,1,6,"PLEKHN1"
"ICE2",0.00309007498602477,0.346751053216769,0.147,0.103,1,6,"ICE2"
"SLC22A3",1.59785206553906e-11,0.345404240177132,0.11,0.04,3.39351821679186e-07,6,"SLC22A3"
"RAB3B1",0.000114536988730162,0.344678274805565,0.102,0.057,1,6,"RAB3B"
"ZNF33B",0.00391269973704081,0.343612896892154,0.133,0.093,1,6,"ZNF33B"
"NFE2L11",0.0016297640516973,0.341579914911556,0.189,0.141,1,6,"NFE2L1"
"COL16A1",5.01002952279982e-06,0.340717716526279,0.102,0.05,0.106403007005223,6,"COL16A1"
"NPIPB5",4.0450014361945e-09,0.339618419987056,0.107,0.043,8.59077405018988e-05,6,"NPIPB5"
"UGGT1",0.000120159834584092,0.338825633177311,0.164,0.106,1,6,"UGGT1"
"EPHA4",0.00098058830520261,0.338222853147891,0.116,0.074,1,6,"EPHA4"
"PANK3",0.000373894565080342,0.33819668617271,0.124,0.077,1,6,"PANK3"
"ANO8",2.86789992181914e-14,0.337484882043053,0.107,0.033,6.09084585395949e-10,6,"ANO8"
"POFUT2",6.1919174968089e-06,0.33618501482719,0.133,0.073,0.131503943797228,6,"POFUT2"
"DIP2B",1.68458637363374e-06,0.336162194524924,0.141,0.077,0.0357772454032334,6,"DIP2B"
"TLR3",5.86787827458967e-06,0.335844017482884,0.102,0.051,0.124621998795735,6,"TLR3"
"NFE2L3",0.00322532317476226,0.335110602483795,0.141,0.1,1,6,"NFE2L3"
"CLDN121",0.00279092202465928,0.333916737879471,0.113,0.076,1,6,"CLDN12"
"MARCH6",0.00651074534142999,0.332279662039068,0.229,0.186,1,6,"MARCH6"
"PPP1R12B",9.36819205987919e-07,0.331758826298443,0.105,0.049,0.0198961662967714,6,"PPP1R12B"
"KLF7",0.00405687908599213,0.331237033845931,0.11,0.074,1,6,"KLF7"
"CTSB2",1.36084560417982e-07,0.330685941500551,0.517,0.42,0.0028901638941571,6,"CTSB"
"CMTM41",0.0002107997215097,0.330372763514206,0.11,0.066,1,6,"CMTM4"
"MIB1",0.00010707272521853,0.329293560031392,0.138,0.086,1,6,"MIB1"
"BCL9L1",0.0068295034705039,0.327844579955687,0.181,0.141,1,6,"BCL9L"
"MAFK",0.000358765200259262,0.327287695670206,0.113,0.069,1,6,"MAFK"
"SLC17A9",0.00229717644908492,0.325858538984301,0.107,0.07,1,6,"SLC17A9"
"MTMR3",0.000138497924260742,0.325740380060677,0.141,0.088,1,6,"MTMR3"
"PCGF3",0.00588190045895478,0.325731107679195,0.121,0.086,1,6,"PCGF3"
"PFDN21",0.00667817183036603,0.324590101886811,0.243,0.338,1,6,"PFDN2"
"ABHD18",0.000252139883134575,0.324417520677168,0.102,0.057,1,6,"ABHD18"
"SUGP2",0.00015589084918767,0.323615131516317,0.13,0.078,1,6,"SUGP2"
"MAN1B1",0.00133189838863044,0.321929817029117,0.206,0.156,1,6,"MAN1B1"
"LRBA",0.00721748779505623,0.319236846794117,0.192,0.149,1,6,"LRBA"
"ANKRD36",2.35233134541966e-06,0.318875953827446,0.11,0.053,0.0499588131140227,6,"ANKRD36"
"UBR1",0.000893333984405038,0.318445017644116,0.186,0.131,1,6,"UBR1"
"CUEDC11",0.00194874553705755,0.318028799657464,0.11,0.072,1,6,"CUEDC1"
"CD109",1.2922581980306e-07,0.317425750518717,0.102,0.044,0.00274449796097739,6,"CD109"
"ATAT1",0.000123273343805753,0.316669948514342,0.102,0.057,1,6,"ATAT1"
"TMEM181",0.00349316730051125,0.316506050176231,0.147,0.106,1,6,"TMEM181"
"DOCK52",0.000307308534443178,0.3155866070103,0.127,0.081,1,6,"DOCK5"
"MARVELD21",0.00130905095107017,0.313693039208174,0.127,0.086,1,6,"MARVELD2"
"GXYLT1",1.55956659982808e-05,0.313356456515094,0.121,0.067,0.331220754471487,6,"GXYLT1"
"SLC12A6",0.00181086577780904,0.311607751982462,0.116,0.075,1,6,"SLC12A6"
"PODXL",6.64488022696256e-05,0.311510356589809,0.144,0.088,1,6,"PODXL"
"THADA",0.00190696015497914,0.310487046162749,0.119,0.077,1,6,"THADA"
"HPS4",0.000347293838977897,0.308390311856496,0.153,0.101,1,6,"HPS4"
"PPP1R9A",2.68262485185579e-07,0.308128285894041,0.107,0.05,0.00569735866037132,6,"PPP1R9A"
"DPH6",0.00190389238620819,0.305867812973445,0.105,0.066,1,6,"DPH6"
"MYO5C1",9.91946866083542e-08,0.305827643923557,0.13,0.064,0.00210669675418823,6,"MYO5C"
"TTC13",5.47205443363976e-06,0.305206396284693,0.138,0.076,0.116215492061641,6,"TTC13"
"NOXA11",0.00807685160604124,0.302799001790875,0.102,0.07,1,6,"NOXA1"
"TTC14",0.00308218319929759,0.301113981134628,0.167,0.119,1,6,"TTC14"
"SLF2",0.000860863328907766,0.297684480336019,0.119,0.075,1,6,"SLF2"
"MTG1",0.000202690021065754,0.297351173646636,0.141,0.088,1,6,"MTG1"
"DOCK6",3.49531569909766e-05,0.295175935214558,0.121,0.069,0.742335148174361,6,"DOCK6"
"CCNT2",0.00598896100871484,0.294253976158347,0.141,0.1,1,6,"CCNT2"
"WDR73",0.00450376371330228,0.290784007896479,0.11,0.074,1,6,"WDR73"
"GPATCH2L",0.00825234344707318,0.289446213536961,0.158,0.118,1,6,"GPATCH2L"
"ZBTB20",0.00808897120784917,0.287559679528006,0.189,0.147,1,6,"ZBTB20"
"TCEAL41",0.000865027818948772,0.285743352325735,0.116,0.202,1,6,"TCEAL4"
"PSAP1",1.54035851040158e-06,0.285545424514179,0.559,0.526,0.0327141340439087,6,"PSAP"
"NEIL1",2.61464237187378e-05,0.281753505557682,0.119,0.066,0.555297746938553,6,"NEIL1"
"HIST1H2BK1",0.00366284794890983,0.281688561588966,0.096,0.162,1,6,"HIST1H2BK"
"PPP1R111",0.000247880491038265,0.280056405843053,0.203,0.314,1,6,"PPP1R11"
"AVL9",0.00847959825491684,0.27885969210056,0.136,0.098,1,6,"AVL9"
"ANKS3",0.000369761961854038,0.277400330229741,0.102,0.059,1,6,"ANKS3"
"TBCK",0.00245520309635342,0.27736062647598,0.11,0.071,1,6,"TBCK"
"LRCH3",0.00392855855594375,0.271068221503606,0.124,0.084,1,6,"LRCH3"
"CRACR2B1",0.00657880307478554,0.270501842852551,0.105,0.071,1,6,"CRACR2B"
"DYRK2",0.000973095897795637,0.267063062976654,0.141,0.094,1,6,"DYRK2"
"ZNF316",1.72029868874051e-05,0.265689821380334,0.116,0.062,0.36535703551471,6,"ZNF316"
"ETFB1",0.00862709039524139,0.264669632800053,0.102,0.164,1,6,"ETFB"
"CPNE7",0.000101436342884693,0.264263651317841,0.105,0.057,1,6,"CPNE7"
"FAM179B",0.00642335684340443,0.263299325258596,0.138,0.099,1,6,"FAM179B"
"PTK7",0.000212077991785606,0.2612917440792,0.107,0.063,1,6,"PTK7"
"SLFN13",0.000172250367047698,0.261209448699315,0.105,0.059,1,6,"SLFN13"
"LPCAT21",0.0049256059858828,0.261208001319151,0.124,0.088,1,6,"LPCAT2"
"DAGLB",0.000632331105840765,0.258850485084723,0.105,0.063,1,6,"DAGLB"
"RNF1811",0.00814977909930543,0.257501928006199,0.282,0.378,1,6,"RNF181"
"CFAP36",0.00453679623007076,0.257494115523827,0.102,0.168,1,6,"CFAP36"
"TRAPPC2L1",0.00558177972253018,0.25088709345934,0.209,0.302,1,6,"TRAPPC2L"
"EPT1",3.77605965533188e-05,0.25049958288975,0.107,0.058,0.801959549599385,6,"EPT1"
"S100A8",0,5.76661865101879,0.858,0.015,0,5,"S100A8"
"S100A9",0,5.53872053392073,0.965,0.069,0,5,"S100A9"
